"analysis_id","n_persons","person_days","n_events","time","incidence_start_date","incidence_end_date","person_years","ir_100000_pys","ir_100000_pys_95CI_lower","ir_100000_pys_95CI_upper","cohort_obscured","result_obscured","age_group","sex","cohort","database"
"1",4861290,145329606,18786,"2020_09",2020-09-01,2020-09-30,397890.776180698,4721.39620333107,4654.11938917531,4789.40222476137,"FALSE","FALSE","18;150","Both","COVID-19 infections","SIDIAP"
"1",4852216,149238415,55377,"2020_10",2020-10-01,2020-10-31,408592.511978097,13553.1118110575,13440.4623949389,13666.4706057704,"FALSE","FALSE","18;150","Both","COVID-19 infections","SIDIAP"
"1",4822059,143188088,37986,"2020_11",2020-11-01,2020-11-30,392027.619438741,9689.62341336662,9592.42391058668,9787.5624891403,"FALSE","FALSE","18;150","Both","COVID-19 infections","SIDIAP"
"1",4844480,148586966,34430,"2020_12",2020-12-01,2020-12-31,406808.941820671,8463.43245207658,8374.26785246429,8553.30981461222,"FALSE","FALSE","18;150","Both","COVID-19 infections","SIDIAP"
"1",4822548,147847109,59492,"2021_01",2021-01-01,2021-01-31,404783.323750856,14697.2457878767,14579.3786286607,14815.8289650744,"FALSE","FALSE","18;150","Both","COVID-19 infections","SIDIAP"
"1",4812710,133267377,26180,"2021_02",2021-02-01,2021-02-28,364866.19301848,7175.2331405157,7088.57710914753,7262.68408173223,"FALSE","FALSE","18;150","Both","COVID-19 infections","SIDIAP"
"1",4831685,148562538,23340,"2021_03",2021-03-01,2021-03-31,406742.061601643,5738.28040013694,5664.89631636764,5812.37764215717,"FALSE","FALSE","18;150","Both","COVID-19 infections","SIDIAP"
"1",4831515,143948736,26796,"2021_04",2021-04-01,2021-04-30,394110.160164271,6799.11423466754,6717.94713509798,6881.01724203501,"FALSE","FALSE","18;150","Both","COVID-19 infections","SIDIAP"
"1",4834273,148894755,13450,"2021_05",2021-05-01,2021-05-31,407651.622176591,3299.38586486811,3243.85891859784,3355.62487641645,"FALSE","FALSE","18;150","Both","COVID-19 infections","SIDIAP"
"1",4841489,144566029,17363,"2021_06",2021-06-01,2021-06-30,395800.216290212,4386.80912373958,4321.7981627014,4452.55321603519,"FALSE","FALSE","18;150","Both","COVID-19 infections","SIDIAP"
"1",4835217,147762387,98891,"2021_07",2021-07-01,2021-07-31,404551.367556468,24444.6089991765,24292.4896300456,24597.4445742169,"FALSE","FALSE","18;150","Both","COVID-19 infections","SIDIAP"
"1",4818098,146980701,26144,"2021_08",2021-08-01,2021-08-31,402411.227926078,6496.83661530503,6418.31980831471,6576.07416795592,"FALSE","FALSE","18;150","Both","COVID-19 infections","SIDIAP"
"1",4841970,144330990,7201,"2021_09",2021-09-01,2021-09-30,395156.714579055,1822.31497892448,1780.46554761215,1864.89977294131,"FALSE","FALSE","18;150","Both","COVID-19 infections","SIDIAP"
"1",4848258,149465613,4941,"2021_10",2021-10-01,2021-10-31,409214.546201232,1207.43508408185,1174.0001320491,1241.58071940353,"FALSE","FALSE","18;150","Both","COVID-19 infections","SIDIAP"
"1",4830157,144351581,13992,"2021_11",2021-11-01,2021-11-30,395213.089664613,3540.36856721368,3481.94661663208,3599.52495216834,"FALSE","FALSE","18;150","Both","COVID-19 infections","SIDIAP"
"1",4829060,149135468,NA,"2021_12",2021-12-01,2021-12-31,408310.658453114,NA,NA,NA,"FALSE","TRUE","18;150","Both","COVID-19 infections","SIDIAP"
